"ensembl_gene_id" 	 "hgnc_symbol" 	 "external_gene_name" 	 "chromosome_name" 	 "start_position" 	 "end_position" 	 "transcript_count" 	 "gene_biotype"
"12969" 	 "ENSG00000270704" 	 "" 	 "AC124312.4" 	 "15" 	 24984864 	 24985173 	 1 	 "sense_intronic"
"12970" 	 "ENSG00000271347" 	 "" 	 "AC124312.5" 	 "15" 	 24991486 	 24991753 	 1 	 "sense_intronic"
"12971" 	 "ENSG00000271780" 	 "" 	 "AL118558.3" 	 "14" 	 101948347 	 101949425 	 1 	 "lincRNA"
"12972" 	 "ENSG00000272444" 	 "" 	 "AL118558.4" 	 "14" 	 101952416 	 101953063 	 1 	 "lincRNA"
"12973" 	 "ENSG00000005513" 	 "SOX8" 	 "SOX8" 	 "16" 	 981808 	 986979 	 2 	 "protein_coding"
"12974" 	 "ENSG00000007376" 	 "RPUSD1" 	 "RPUSD1" 	 "16" 	 784974 	 788397 	 10 	 "protein_coding"
"12975" 	 "ENSG00000007384" 	 "RHBDF1" 	 "RHBDF1" 	 "16" 	 58059 	 76355 	 11 	 "protein_coding"
"12976" 	 "ENSG00000007392" 	 "LUC7L" 	 "LUC7L" 	 "16" 	 188969 	 229463 	 21 	 "protein_coding"
"12977" 	 "ENSG00000007516" 	 "BAIAP3" 	 "BAIAP3" 	 "16" 	 1333601 	 1349441 	 16 	 "protein_coding"
"12978" 	 "ENSG00000007520" 	 "TSR3" 	 "TSR3" 	 "16" 	 1349240 	 1351911 	 2 	 "protein_coding"
"12979" 	 "ENSG00000007541" 	 "PIGQ" 	 "PIGQ" 	 "16" 	 566995 	 584136 	 25 	 "protein_coding"
"12980" 	 "ENSG00000007545" 	 "CRAMP1" 	 "CRAMP1" 	 "16" 	 1612325 	 1677908 	 8 	 "protein_coding"
"12981" 	 "ENSG00000008710" 	 "PKD1" 	 "PKD1" 	 "16" 	 2088710 	 2135898 	 40 	 "protein_coding"
"12982" 	 "ENSG00000028528" 	 "SNX1" 	 "SNX1" 	 "15" 	 64094123 	 64146090 	 14 	 "protein_coding"
"12983" 	 "ENSG00000033800" 	 "PIAS1" 	 "PIAS1" 	 "15" 	 68054179 	 68198603 	 8 	 "protein_coding"
"12984" 	 "ENSG00000035664" 	 "DAPK2" 	 "DAPK2" 	 "15" 	 63907036 	 64072033 	 13 	 "protein_coding"
"12985" 	 "ENSG00000041357" 	 "PSMA4" 	 "PSMA4" 	 "15" 	 78540405 	 78552419 	 21 	 "protein_coding"
"12986" 	 "ENSG00000059145" 	 "UNKL" 	 "UNKL" 	 "16" 	 1363205 	 1414751 	 17 	 "protein_coding"
"12987" 	 "ENSG00000063854" 	 "HAGH" 	 "HAGH" 	 "16" 	 1795620 	 1827194 	 12 	 "protein_coding"
"12988" 	 "ENSG00000064726" 	 "BTBD1" 	 "BTBD1" 	 "15" 	 83016422 	 83067354 	 5 	 "protein_coding"
"12989" 	 "ENSG00000065054" 	 "SLC9A3R2" 	 "SLC9A3R2" 	 "16" 	 2025356 	 2039026 	 9 	 "protein_coding"
"12990" 	 "ENSG00000065057" 	 "NTHL1" 	 "NTHL1" 	 "16" 	 2039815 	 2047866 	 10 	 "protein_coding"
"12991" 	 "ENSG00000066933" 	 "MYO9A" 	 "MYO9A" 	 "15" 	 71822289 	 72118577 	 21 	 "protein_coding"
"12992" 	 "ENSG00000067141" 	 "NEO1" 	 "NEO1" 	 "15" 	 73051710 	 73305206 	 11 	 "protein_coding"
"12993" 	 "ENSG00000067221" 	 "STOML1" 	 "STOML1" 	 "15" 	 73978923 	 73994622 	 13 	 "protein_coding"
"12994" 	 "ENSG00000067225" 	 "PKM" 	 "PKM" 	 "15" 	 72199029 	 72231822 	 25 	 "protein_coding"
"12995" 	 "ENSG00000068305" 	 "MEF2A" 	 "MEF2A" 	 "15" 	 99565417 	 99716466 	 13 	 "protein_coding"
"12996" 	 "ENSG00000069667" 	 "RORA" 	 "RORA" 	 "15" 	 60488284 	 61229319 	 14 	 "protein_coding"
"12997" 	 "ENSG00000073417" 	 "PDE8A" 	 "PDE8A" 	 "15" 	 84980440 	 85139145 	 16 	 "protein_coding"
"12998" 	 "ENSG00000074071" 	 "MRPS34" 	 "MRPS34" 	 "16" 	 1771890 	 1773155 	 3 	 "protein_coding"
"12999" 	 "ENSG00000074410" 	 "CA12" 	 "CA12" 	 "15" 	 63321378 	 63382161 	 6 	 "protein_coding"
"13000" 	 "ENSG00000074603" 	 "DPP8" 	 "DPP8" 	 "15" 	 65442463 	 65517704 	 16 	 "protein_coding"
"13001" 	 "ENSG00000074621" 	 "SLC24A1" 	 "SLC24A1" 	 "15" 	 65611366 	 65660995 	 12 	 "protein_coding"
"13002" 	 "ENSG00000074696" 	 "HACD3" 	 "HACD3" 	 "15" 	 65530418 	 65578352 	 12 	 "protein_coding"
"13003" 	 "ENSG00000075131" 	 "TIPIN" 	 "TIPIN" 	 "15" 	 66336206 	 66386746 	 6 	 "protein_coding"
"13004" 	 "ENSG00000076344" 	 "RGS11" 	 "RGS11" 	 "16" 	 268301 	 275980 	 8 	 "protein_coding"
"13005" 	 "ENSG00000086504" 	 "MRPL28" 	 "MRPL28" 	 "16" 	 367384 	 370527 	 10 	 "protein_coding"
"13006" 	 "ENSG00000086666" 	 "ZFAND6" 	 "ZFAND6" 	 "15" 	 80059568 	 80138393 	 24 	 "protein_coding"
"13007" 	 "ENSG00000090470" 	 "PDCD7" 	 "PDCD7" 	 "15" 	 65117379 	 65133836 	 3 	 "protein_coding"
"13008" 	 "ENSG00000090487" 	 "SPG21" 	 "SPG21" 	 "15" 	 64963021 	 64990310 	 14 	 "protein_coding"
"13009" 	 "ENSG00000090565" 	 "RAB11FIP3" 	 "RAB11FIP3" 	 "16" 	 425619 	 523011 	 11 	 "protein_coding"
"13010" 	 "ENSG00000090581" 	 "GNPTG" 	 "GNPTG" 	 "16" 	 1351923 	 1364113 	 9 	 "protein_coding"
"13011" 	 "ENSG00000095906" 	 "NUBP2" 	 "NUBP2" 	 "16" 	 1782901 	 1789191 	 16 	 "protein_coding"
"13012" 	 "ENSG00000095917" 	 "TPSD1" 	 "TPSD1" 	 "16" 	 1256059 	 1258998 	 2 	 "protein_coding"
"13013" 	 "ENSG00000100726" 	 "TELO2" 	 "TELO2" 	 "16" 	 1493344 	 1510457 	 8 	 "protein_coding"
"13014" 	 "ENSG00000103024" 	 "NME3" 	 "NME3" 	 "16" 	 1770286 	 1771730 	 11 	 "protein_coding"
"13015" 	 "ENSG00000103126" 	 "AXIN1" 	 "AXIN1" 	 "16" 	 287440 	 352673 	 5 	 "protein_coding"
"13016" 	 "ENSG00000103148" 	 "NPRL3" 	 "NPRL3" 	 "16" 	 84271 	 138860 	 14 	 "protein_coding"
"13017" 	 "ENSG00000103152" 	 "MPG" 	 "MPG" 	 "16" 	 77007 	 85853 	 5 	 "protein_coding"
"13018" 	 "ENSG00000103197" 	 "TSC2" 	 "TSC2" 	 "16" 	 2047465 	 2089487 	 69 	 "protein_coding"
"13019" 	 "ENSG00000103202" 	 "NME4" 	 "NME4" 	 "16" 	 396725 	 410367 	 12 	 "protein_coding"
"13020" 	 "ENSG00000103227" 	 "LMF1" 	 "LMF1" 	 "16" 	 853634 	 981318 	 17 	 "protein_coding"
"13021" 	 "ENSG00000103245" 	 "NARFL" 	 "NARFL" 	 "16" 	 729753 	 741329 	 21 	 "protein_coding"
"13022" 	 "ENSG00000103249" 	 "CLCN7" 	 "CLCN7" 	 "16" 	 1444934 	 1475580 	 14 	 "protein_coding"
"13023" 	 "ENSG00000103253" 	 "HAGHL" 	 "HAGHL" 	 "16" 	 726936 	 735525 	 19 	 "protein_coding"
"13024" 	 "ENSG00000103254" 	 "FAM173A" 	 "FAM173A" 	 "16" 	 720581 	 722601 	 8 	 "protein_coding"
"13025" 	 "ENSG00000103260" 	 "METRN" 	 "METRN" 	 "16" 	 715115 	 719655 	 6 	 "protein_coding"
"13026" 	 "ENSG00000103266" 	 "STUB1" 	 "STUB1" 	 "16" 	 680224 	 682870 	 11 	 "protein_coding"
"13027" 	 "ENSG00000103269" 	 "RHBDL1" 	 "RHBDL1" 	 "16" 	 675666 	 678268 	 4 	 "protein_coding"
"13028" 	 "ENSG00000103275" 	 "UBE2I" 	 "UBE2I" 	 "16" 	 1308880 	 1327018 	 19 	 "protein_coding"
"13029" 	 "ENSG00000103326" 	 "CAPN15" 	 "CAPN15" 	 "16" 	 527717 	 554636 	 8 	 "protein_coding"
"13030" 	 "ENSG00000103569" 	 "AQP9" 	 "AQP9" 	 "15" 	 58138169 	 58185911 	 4 	 "protein_coding"
"13031" 	 "ENSG00000103591" 	 "AAGAB" 	 "AAGAB" 	 "15" 	 67201033 	 67255195 	 7 	 "protein_coding"
"13032" 	 "ENSG00000103642" 	 "LACTB" 	 "LACTB" 	 "15" 	 63121800 	 63142061 	 4 	 "protein_coding"
"13033" 	 "ENSG00000103647" 	 "CORO2B" 	 "CORO2B" 	 "15" 	 68578969 	 68727806 	 4 	 "protein_coding"
"13034" 	 "ENSG00000103653" 	 "CSK" 	 "CSK" 	 "15" 	 74782057 	 74803198 	 14 	 "protein_coding"
"13035" 	 "ENSG00000103657" 	 "HERC1" 	 "HERC1" 	 "15" 	 63608618 	 63833942 	 15 	 "protein_coding"
"13036" 	 "ENSG00000103671" 	 "TRIP4" 	 "TRIP4" 	 "15" 	 64387748 	 64455303 	 12 	 "protein_coding"
"13037" 	 "ENSG00000103707" 	 "MTFMT" 	 "MTFMT" 	 "15" 	 65001512 	 65029639 	 7 	 "protein_coding"
"13038" 	 "ENSG00000103710" 	 "RASL12" 	 "RASL12" 	 "15" 	 65053337 	 65076690 	 3 	 "protein_coding"
"13039" 	 "ENSG00000103723" 	 "AP3B2" 	 "AP3B2" 	 "15" 	 82659281 	 82709914 	 16 	 "protein_coding"
"13040" 	 "ENSG00000103742" 	 "IGDCC4" 	 "IGDCC4" 	 "15" 	 65381464 	 65423072 	 6 	 "protein_coding"
"13041" 	 "ENSG00000103769" 	 "RAB11A" 	 "RAB11A" 	 "15" 	 65726054 	 65891991 	 9 	 "protein_coding"
"13042" 	 "ENSG00000103811" 	 "CTSH" 	 "CTSH" 	 "15" 	 78921058 	 78949574 	 18 	 "protein_coding"
"13043" 	 "ENSG00000103852" 	 "TTC23" 	 "TTC23" 	 "15" 	 99136323 	 99251223 	 19 	 "protein_coding"
"13044" 	 "ENSG00000103855" 	 "CD276" 	 "CD276" 	 "15" 	 73683966 	 73714518 	 19 	 "protein_coding"
"13045" 	 "ENSG00000103876" 	 "FAH" 	 "FAH" 	 "15" 	 80152490 	 80186946 	 14 	 "protein_coding"
"13046" 	 "ENSG00000103888" 	 "CEMIP" 	 "CEMIP" 	 "15" 	 80779343 	 80951776 	 6 	 "protein_coding"
"13047" 	 "ENSG00000103942" 	 "HOMER2" 	 "HOMER2" 	 "15" 	 82836946 	 82986153 	 10 	 "protein_coding"
"13048" 	 "ENSG00000116176" 	 "TPSG1" 	 "TPSG1" 	 "16" 	 1221651 	 1225257 	 2 	 "protein_coding"
"13049" 	 "ENSG00000117899" 	 "MESD" 	 "MESD" 	 "15" 	 80946289 	 80989878 	 7 	 "protein_coding"
"13050" 	 "ENSG00000117906" 	 "RCN2" 	 "RCN2" 	 "15" 	 76931619 	 76954392 	 6 	 "protein_coding"
"13051" 	 "ENSG00000127554" 	 "GFER" 	 "GFER" 	 "16" 	 1984207 	 1987749 	 5 	 "protein_coding"
"13052" 	 "ENSG00000127578" 	 "WFIKKN1" 	 "WFIKKN1" 	 "16" 	 629239 	 634116 	 2 	 "protein_coding"
"13053" 	 "ENSG00000127580" 	 "WDR24" 	 "WDR24" 	 "16" 	 684622 	 690444 	 3 	 "protein_coding"
"13054" 	 "ENSG00000127586" 	 "CHTF18" 	 "CHTF18" 	 "16" 	 788046 	 800737 	 20 	 "protein_coding"
"13055" 	 "ENSG00000128915" 	 "ICE2" 	 "ICE2" 	 "15" 	 60419609 	 60479160 	 17 	 "protein_coding"
"13056" 	 "ENSG00000128918" 	 "ALDH1A2" 	 "ALDH1A2" 	 "15" 	 57953424 	 58497866 	 25 	 "protein_coding"
"13057" 	 "ENSG00000128923" 	 "MINDY2" 	 "MINDY2" 	 "15" 	 58771192 	 58861900 	 5 	 "protein_coding"
"13058" 	 "ENSG00000128973" 	 "CLN6" 	 "CLN6" 	 "15" 	 68206992 	 68257211 	 25 	 "protein_coding"
"13059" 	 "ENSG00000129003" 	 "VPS13C" 	 "VPS13C" 	 "15" 	 61852389 	 62060473 	 12 	 "protein_coding"
"13060" 	 "ENSG00000129007" 	 "CALML4" 	 "CALML4" 	 "15" 	 68190705 	 68206110 	 8 	 "protein_coding"
"13061" 	 "ENSG00000129009" 	 "ISLR" 	 "ISLR" 	 "15" 	 74173671 	 74176872 	 4 	 "protein_coding"
"13062" 	 "ENSG00000129028" 	 "THAP10" 	 "THAP10" 	 "15" 	 70881342 	 70892785 	 2 	 "protein_coding"
"13063" 	 "ENSG00000129038" 	 "LOXL1" 	 "LOXL1" 	 "15" 	 73925989 	 73952137 	 5 	 "protein_coding"
"13064" 	 "ENSG00000129925" 	 "TMEM8A" 	 "TMEM8A" 	 "16" 	 370773 	 387113 	 8 	 "protein_coding"
"13065" 	 "ENSG00000130656" 	 "HBZ" 	 "HBZ" 	 "16" 	 152687 	 154503 	 1 	 "protein_coding"
"13066" 	 "ENSG00000130731" 	 "METTL26" 	 "METTL26" 	 "16" 	 634427 	 636366 	 14 	 "protein_coding"
"13067" 	 "ENSG00000131634" 	 "TMEM204" 	 "TMEM204" 	 "16" 	 1528688 	 1555580 	 2 	 "protein_coding"
"13068" 	 "ENSG00000131653" 	 "TRAF7" 	 "TRAF7" 	 "16" 	 2155698 	 2178129 	 7 	 "protein_coding"
"13069" 	 "ENSG00000131871" 	 "SELENOS" 	 "SELENOS" 	 "15" 	 101270817 	 101277500 	 8 	 "protein_coding"
"13070" 	 "ENSG00000131873" 	 "CHSY1" 	 "CHSY1" 	 "15" 	 101175723 	 101251932 	 6 	 "protein_coding"
"13071" 	 "ENSG00000131876" 	 "SNRPA1" 	 "SNRPA1" 	 "15" 	 101281510 	 101295282 	 16 	 "protein_coding"
"13072" 	 "ENSG00000136371" 	 "MTHFS" 	 "MTHFS" 	 "15" 	 79833585 	 79897379 	 4 	 "protein_coding"
"13073" 	 "ENSG00000136378" 	 "ADAMTS7" 	 "ADAMTS7" 	 "15" 	 78759203 	 78811431 	 5 	 "protein_coding"
"13074" 	 "ENSG00000136379" 	 "ABHD17C" 	 "ABHD17C" 	 "15" 	 80679684 	 80755621 	 5 	 "protein_coding"
"13075" 	 "ENSG00000136381" 	 "IREB2" 	 "IREB2" 	 "15" 	 78437431 	 78501456 	 10 	 "protein_coding"
"13076" 	 "ENSG00000136383" 	 "ALPK3" 	 "ALPK3" 	 "15" 	 84816680 	 84873482 	 2 	 "protein_coding"
"13077" 	 "ENSG00000136404" 	 "TM6SF1" 	 "TM6SF1" 	 "15" 	 83107407 	 83144854 	 8 	 "protein_coding"
"13078" 	 "ENSG00000136425" 	 "CIB2" 	 "CIB2" 	 "15" 	 78104606 	 78131544 	 10 	 "protein_coding"
"13079" 	 "ENSG00000137764" 	 "MAP2K5" 	 "MAP2K5" 	 "15" 	 67542709 	 67807123 	 12 	 "protein_coding"
"13080" 	 "ENSG00000137776" 	 "SLTM" 	 "SLTM" 	 "15" 	 58879045 	 58933653 	 26 	 "protein_coding"
"13081" 	 "ENSG00000137807" 	 "KIF23" 	 "KIF23" 	 "15" 	 69414246 	 69448427 	 14 	 "protein_coding"
"13082" 	 "ENSG00000137809" 	 "ITGA11" 	 "ITGA11" 	 "15" 	 68296533 	 68432162 	 7 	 "protein_coding"
"13083" 	 "ENSG00000137817" 	 "PARP6" 	 "PARP6" 	 "15" 	 72241181 	 72272999 	 23 	 "protein_coding"
"13084" 	 "ENSG00000137818" 	 "RPLP1" 	 "RPLP1" 	 "15" 	 69452784 	 69456194 	 5 	 "protein_coding"
"13085" 	 "ENSG00000137819" 	 "PAQR5" 	 "PAQR5" 	 "15" 	 69298947 	 69407780 	 6 	 "protein_coding"
"13086" 	 "ENSG00000137821" 	 "LRRC49" 	 "LRRC49" 	 "15" 	 70853239 	 71053657 	 29 	 "protein_coding"
"13087" 	 "ENSG00000137831" 	 "UACA" 	 "UACA" 	 "15" 	 70654554 	 70763593 	 14 	 "protein_coding"
"13088" 	 "ENSG00000137834" 	 "SMAD6" 	 "SMAD6" 	 "15" 	 66702228 	 66782848 	 5 	 "protein_coding"
"13089" 	 "ENSG00000137845" 	 "ADAM10" 	 "ADAM10" 	 "15" 	 58588807 	 58749978 	 17 	 "protein_coding"
"13090" 	 "ENSG00000138604" 	 "GLCE" 	 "GLCE" 	 "15" 	 69160584 	 69272217 	 4 	 "protein_coding"
"13091" 	 "ENSG00000138613" 	 "APH1B" 	 "APH1B" 	 "15" 	 63276018 	 63309126 	 10 	 "protein_coding"
"13092" 	 "ENSG00000138614" 	 "INTS14" 	 "INTS14" 	 "15" 	 65578753 	 65611289 	 17 	 "protein_coding"
"13093" 	 "ENSG00000138615" 	 "CILP" 	 "CILP" 	 "15" 	 65194758 	 65211488 	 1 	 "protein_coding"
"13094" 	 "ENSG00000138617" 	 "PARP16" 	 "PARP16" 	 "15" 	 65234460 	 65300618 	 5 	 "protein_coding"
"13095" 	 "ENSG00000138621" 	 "PPCDC" 	 "PPCDC" 	 "15" 	 75023555 	 75117462 	 11 	 "protein_coding"
"13096" 	 "ENSG00000138623" 	 "SEMA7A" 	 "SEMA7A" 	 "15" 	 74409289 	 74433958 	 4 	 "protein_coding"
"13097" 	 "ENSG00000138629" 	 "UBL7" 	 "UBL7" 	 "15" 	 74445977 	 74461182 	 9 	 "protein_coding"
"13098" 	 "ENSG00000138834" 	 "MAPK8IP3" 	 "MAPK8IP3" 	 "16" 	 1706183 	 1770317 	 16 	 "protein_coding"
"13099" 	 "ENSG00000140299" 	 "BNIP2" 	 "BNIP2" 	 "15" 	 59659146 	 59689534 	 13 	 "protein_coding"
"13100" 	 "ENSG00000140307" 	 "GTF2A2" 	 "GTF2A2" 	 "15" 	 59638062 	 59657541 	 10 	 "protein_coding"
"13101" 	 "ENSG00000140332" 	 "TLE3" 	 "TLE3" 	 "15" 	 70047790 	 70098176 	 26 	 "protein_coding"
"13102" 	 "ENSG00000140350" 	 "ANP32A" 	 "ANP32A" 	 "15" 	 68778535 	 68820897 	 11 	 "protein_coding"
"13103" 	 "ENSG00000140365" 	 "COMMD4" 	 "COMMD4" 	 "15" 	 75335891 	 75343224 	 25 	 "protein_coding"
"13104" 	 "ENSG00000140367" 	 "UBE2Q2" 	 "UBE2Q2" 	 "15" 	 75843285 	 75901078 	 8 	 "protein_coding"
"13105" 	 "ENSG00000140368" 	 "PSTPIP1" 	 "PSTPIP1" 	 "15" 	 76993359 	 77037332 	 18 	 "protein_coding"
"13106" 	 "ENSG00000140374" 	 "ETFA" 	 "ETFA" 	 "15" 	 76215355 	 76311472 	 20 	 "protein_coding"
"13107" 	 "ENSG00000140379" 	 "BCL2A1" 	 "BCL2A1" 	 "15" 	 79960889 	 79971446 	 2 	 "protein_coding"
"13108" 	 "ENSG00000140382" 	 "HMG20A" 	 "HMG20A" 	 "15" 	 77420412 	 77485607 	 12 	 "protein_coding"
"13109" 	 "ENSG00000140386" 	 "SCAPER" 	 "SCAPER" 	 "15" 	 76347904 	 76905444 	 23 	 "protein_coding"
"13110" 	 "ENSG00000140391" 	 "TSPAN3" 	 "TSPAN3" 	 "15" 	 77041404 	 77083984 	 10 	 "protein_coding"
"13111" 	 "ENSG00000140395" 	 "WDR61" 	 "WDR61" 	 "15" 	 78277835 	 78299794 	 16 	 "protein_coding"
"13112" 	 "ENSG00000140398" 	 "NEIL1" 	 "NEIL1" 	 "15" 	 75346955 	 75357114 	 24 	 "protein_coding"
"13113" 	 "ENSG00000140400" 	 "MAN2C1" 	 "MAN2C1" 	 "15" 	 75355207 	 75368630 	 45 	 "protein_coding"
"13114" 	 "ENSG00000140403" 	 "DNAJA4" 	 "DNAJA4" 	 "15" 	 78264086 	 78282196 	 12 	 "protein_coding"
"13115" 	 "ENSG00000140406" 	 "TLNRD1" 	 "TLNRD1" 	 "15" 	 81000944 	 81005788 	 1 	 "protein_coding"
"13116" 	 "ENSG00000140416" 	 "TPM1" 	 "TPM1" 	 "15" 	 63042632 	 63071915 	 34 	 "protein_coding"
"13117" 	 "ENSG00000140443" 	 "IGF1R" 	 "IGF1R" 	 "15" 	 98648971 	 98964530 	 17 	 "protein_coding"
"13118" 	 "ENSG00000140450" 	 "ARRDC4" 	 "ARRDC4" 	 "15" 	 97960698 	 97973838 	 1 	 "protein_coding"
"13119" 	 "ENSG00000140451" 	 "PIF1" 	 "PIF1" 	 "15" 	 64815632 	 64825668 	 9 	 "protein_coding"
"13120" 	 "ENSG00000140455" 	 "USP3" 	 "USP3" 	 "15" 	 63504511 	 63594640 	 21 	 "protein_coding"
"13121" 	 "ENSG00000140459" 	 "CYP11A1" 	 "CYP11A1" 	 "15" 	 74337759 	 74367740 	 10 	 "protein_coding"
"13122" 	 "ENSG00000140463" 	 "BBS4" 	 "BBS4" 	 "15" 	 72686179 	 72738476 	 18 	 "protein_coding"
"13123" 	 "ENSG00000140464" 	 "PML" 	 "PML" 	 "15" 	 73994673 	 74047812 	 22 	 "protein_coding"
"13124" 	 "ENSG00000140465" 	 "CYP1A1" 	 "CYP1A1" 	 "15" 	 74719542 	 74725610 	 10 	 "protein_coding"
"13125" 	 "ENSG00000140470" 	 "ADAMTS17" 	 "ADAMTS17" 	 "15" 	 99971589 	 100342005 	 9 	 "protein_coding"
"13126" 	 "ENSG00000140471" 	 "LINS1" 	 "LINS1" 	 "15" 	 100559369 	 100603230 	 14 	 "protein_coding"
"13127" 	 "ENSG00000140474" 	 "ULK3" 	 "ULK3" 	 "15" 	 74836116 	 74843346 	 23 	 "protein_coding"
"13128" 	 "ENSG00000140479" 	 "PCSK6" 	 "PCSK6" 	 "15" 	 101297142 	 101525202 	 21 	 "protein_coding"
"13129" 	 "ENSG00000140488" 	 "CELF6" 	 "CELF6" 	 "15" 	 72284727 	 72320129 	 5 	 "protein_coding"
"13130" 	 "ENSG00000140497" 	 "SCAMP2" 	 "SCAMP2" 	 "15" 	 74843730 	 74873365 	 12 	 "protein_coding"
"13131" 	 "ENSG00000140511" 	 "HAPLN3" 	 "HAPLN3" 	 "15" 	 88877288 	 88895626 	 5 	 "protein_coding"
"13132" 	 "ENSG00000140521" 	 "POLG" 	 "POLG" 	 "15" 	 89305198 	 89334861 	 24 	 "protein_coding"
"13133" 	 "ENSG00000140525" 	 "FANCI" 	 "FANCI" 	 "15" 	 89243949 	 89317261 	 17 	 "protein_coding"
"13134" 	 "ENSG00000140526" 	 "ABHD2" 	 "ABHD2" 	 "15" 	 89087459 	 89202360 	 10 	 "protein_coding"
"13135" 	 "ENSG00000140527" 	 "WDR93" 	 "WDR93" 	 "15" 	 89690797 	 89743638 	 5 	 "protein_coding"
"13136" 	 "ENSG00000140534" 	 "TICRR" 	 "TICRR" 	 "15" 	 89575482 	 89631056 	 3 	 "protein_coding"
"13137" 	 "ENSG00000140538" 	 "NTRK3" 	 "NTRK3" 	 "15" 	 87859751 	 88256768 	 21 	 "protein_coding"
"13138" 	 "ENSG00000140543" 	 "DET1" 	 "DET1" 	 "15" 	 88494440 	 88546675 	 8 	 "protein_coding"
"13139" 	 "ENSG00000140545" 	 "MFGE8" 	 "MFGE8" 	 "15" 	 88898683 	 88913411 	 17 	 "protein_coding"
"13140" 	 "ENSG00000140548" 	 "ZNF710" 	 "ZNF710" 	 "15" 	 90001392 	 90082206 	 5 	 "protein_coding"
"13141" 	 "ENSG00000140553" 	 "UNC45A" 	 "UNC45A" 	 "15" 	 90930180 	 90954093 	 16 	 "protein_coding"
"13142" 	 "ENSG00000140563" 	 "MCTP2" 	 "MCTP2" 	 "15" 	 94231538 	 94483952 	 9 	 "protein_coding"
"13143" 	 "ENSG00000140564" 	 "FURIN" 	 "FURIN" 	 "15" 	 90868592 	 90883458 	 8 	 "protein_coding"
"13144" 	 "ENSG00000140575" 	 "IQGAP1" 	 "IQGAP1" 	 "15" 	 90388218 	 90502243 	 18 	 "protein_coding"
"13145" 	 "ENSG00000140577" 	 "CRTC3" 	 "CRTC3" 	 "15" 	 90529925 	 90645345 	 14 	 "protein_coding"
"13146" 	 "ENSG00000140598" 	 "EFL1" 	 "EFL1" 	 "15" 	 82130230 	 82262763 	 10 	 "protein_coding"
"13147" 	 "ENSG00000140612" 	 "SEC11A" 	 "SEC11A" 	 "15" 	 84669538 	 84716716 	 10 	 "protein_coding"
"13148" 	 "ENSG00000140983" 	 "RHOT2" 	 "RHOT2" 	 "16" 	 668086 	 674174 	 27 	 "protein_coding"
"13149" 	 "ENSG00000140988" 	 "RPS2" 	 "RPS2" 	 "16" 	 1962052 	 1964860 	 17 	 "protein_coding"
"13150" 	 "ENSG00000140990" 	 "NDUFB10" 	 "NDUFB10" 	 "16" 	 1959508 	 1961975 	 5 	 "protein_coding"
"13151" 	 "ENSG00000154237" 	 "LRRK1" 	 "LRRK1" 	 "15" 	 100919215 	 101078254 	 11 	 "protein_coding"
"13152" 	 "ENSG00000156218" 	 "ADAMTSL3" 	 "ADAMTSL3" 	 "15" 	 83654086 	 84039842 	 8 	 "protein_coding"
"13153" 	 "ENSG00000156232" 	 "WHAMM" 	 "WHAMM" 	 "15" 	 82809628 	 82836108 	 2 	 "protein_coding"
"13154" 	 "ENSG00000156642" 	 "NPTN" 	 "NPTN" 	 "15" 	 73560014 	 73634134 	 10 	 "protein_coding"
"13155" 	 "ENSG00000157450" 	 "RNF111" 	 "RNF111" 	 "15" 	 58865175 	 59097419 	 12 	 "protein_coding"
"13156" 	 "ENSG00000157456" 	 "CCNB2" 	 "CCNB2" 	 "15" 	 59105078 	 59125045 	 5 	 "protein_coding"
"13157" 	 "ENSG00000157483" 	 "MYO1E" 	 "MYO1E" 	 "15" 	 59132434 	 59372900 	 10 	 "protein_coding"
"13158" 	 "ENSG00000157823" 	 "AP3S2" 	 "AP3S2" 	 "15" 	 89830599 	 89894638 	 16 	 "protein_coding"
"13159" 	 "ENSG00000159322" 	 "ADPGK" 	 "ADPGK" 	 "15" 	 72751369 	 72785846 	 14 	 "protein_coding"
"13160" 	 "ENSG00000161980" 	 "POLR3K" 	 "POLR3K" 	 "16" 	 46407 	 53628 	 2 	 "protein_coding"
"13161" 	 "ENSG00000161981" 	 "SNRNP25" 	 "SNRNP25" 	 "16" 	 53010 	 57669 	 7 	 "protein_coding"
"13162" 	 "ENSG00000161996" 	 "WDR90" 	 "WDR90" 	 "16" 	 649311 	 667833 	 25 	 "protein_coding"
"13163" 	 "ENSG00000161999" 	 "JMJD8" 	 "JMJD8" 	 "16" 	 681671 	 684528 	 16 	 "protein_coding"
"13164" 	 "ENSG00000162004" 	 "CCDC78" 	 "CCDC78" 	 "16" 	 722582 	 726954 	 16 	 "protein_coding"
"13165" 	 "ENSG00000162032" 	 "SPSB3" 	 "SPSB3" 	 "16" 	 1776712 	 1793700 	 12 	 "protein_coding"
"13166" 	 "ENSG00000162062" 	 "TEDC2" 	 "TEDC2" 	 "16" 	 2460080 	 2464963 	 13 	 "protein_coding"
"13167" 	 "ENSG00000162063" 	 "CCNF" 	 "CCNF" 	 "16" 	 2429394 	 2458854 	 5 	 "protein_coding"
"13168" 	 "ENSG00000162065" 	 "TBC1D24" 	 "TBC1D24" 	 "16" 	 2475051 	 2509560 	 11 	 "protein_coding"
"13169" 	 "ENSG00000166128" 	 "RAB8B" 	 "RAB8B" 	 "15" 	 63189469 	 63267782 	 5 	 "protein_coding"
